TransactionID,SellerID,SellerAsset,SellerAmount,BuyerID,BuyerAsset,BuyerAmount,TransactionStatus,OrderStartDate,OrderEndDate,Output
5339,8,crc_RON,1600000.0,17,asst_stock,2.0,accepted,2013-01-07,2013-01-25,False
5340,24,asst_machines,2.0,11,asst_department,5.0,accepted,2013-09-10,2013-09-21,False
5341,8,asst_products,5.0,14,crc_RON,1400000.0, accepted,2012-04-27,2012-05-14,False
5342,19,crc_RON,200000.0,16,asst_department,3.0,accepted,2014-11-01,2014-11-07,False
5343,18,asst_products,3.0,1,asst_machines,2.0,accepted,2014-09-09,2014-09-20,False
5344,23,crc_EUR,1300000.0,4,asst_department,2.0,accepted,2012-07-25,2012-08-12,False
5345,24,crc_EUR,1500000.0,21,crc_RON,140999.0,rejected_by_seller,2011-08-17,2011-09-10,False
5346,21,asst_stock,2.0,10,asst_factory,1.0,accepted,2016-11-12,2016-11-23,False
5347,21,asst_products,1.0,22,crc_RON,1200000.0, accepted,2012-07-05,2012-07-07,False
5348,12,asst_products,3.0,7,asst_machines,3.0,accepted,2015-04-21,2015-04-24,False
5349,25,asst_factory,4.0,7,crc_USD,500000.0, rejected_by_buyer,2011-02-21,2011-03-14,False
5350,24,asst_machines,3.0,15,asst_products,1.0,accepted,2016-10-17,2016-11-05,False
5351,22,asst_stock,1.0,17,asst_department,1.0,accepted,2012-05-12,2012-06-03,False
5352,25,asst_factory,1.0,12,asst_machines,5.0,accepted,2010-03-30,2010-04-14,False
5353,24,asst_machines,4.0,22,asst_department,5.0,accepted,2016-02-14,2016-03-11,False
5354,6,asst_department,5.0,2,crc_EUR,1100000.0, accepted,2013-03-17,2013-03-20,False
5355,8,asst_stock,3.0,20,crc_RON,2000000.0, accepted,2014-03-18,2014-04-11,False
5356,4,crc_EUR,1200000.0,8,crc_RON,352799.0,rejected_by_buyer,2013-08-18,2013-09-09,False
5357,14,crc_RON,200000.0,23,asst_products,3.0,rejected_by_seller,2011-03-22,2011-04-18,False
5358,24,asst_machines,4.0,11,asst_products,5.0,rejected_by_buyer,2012-07-29,2012-08-03,False
5359,19,crc_EUR,1200000.0,5,crc_USD,214799.0,accepted,2011-05-06,2011-05-17,False
5360,13,asst_department,1.0,21,asst_buildings,4.0,accepted,2013-02-20,2013-03-21,False
5361,13,crc_USD,800000.0,19,asst_machines,3.0,rejected_by_buyer,2013-10-16,2013-10-20,False
5362,26,crc_RON,600000.0,16,crc_EUR,3448275.0,accepted,2012-02-17,2012-03-16,False
5363,26,crc_USD,900000.0,25,asst_stock,4.0,accepted,2012-09-09,2012-10-05,False
5364,9,asst_stock,5.0,14,asst_products,4.0,accepted,2012-11-24,2012-12-18,False
5365,5,crc_EUR,1100000.0,26,asst_factory,1.0,accepted,2013-01-23,2013-02-07,False
5366,26,asst_products,1.0,24,crc_USD,1300000.0, accepted,2013-06-17,2013-07-04,False
5367,1,asst_buildings,5.0,4,asst_buildings,3.0,accepted,2015-09-26,2015-10-02,False
5368,24,asst_stock,4.0,21,crc_USD,400000.0, rejected_by_buyer,2016-10-26,2016-10-27,False
5369,12,asst_products,5.0,5,asst_stock,3.0,accepted,2015-06-24,2015-07-07,False
5370,21,crc_EUR,1700000.0,15,asst_products,2.0,accepted,2016-11-01,2016-11-12,False
5371,7,crc_RON,2000000.0,21,asst_buildings,4.0,accepted,2010-07-02,2010-07-17,False
5372,16,asst_factory,2.0,25,asst_stock,5.0,accepted,2010-04-01,2010-04-24,False
5373,3,asst_factory,1.0,5,asst_department,3.0,rejected_by_seller,2015-09-05,2015-09-29,False
5374,18,asst_products,1.0,21,asst_products,1.0,accepted,2013-09-12,2013-09-17,False
5375,23,crc_EUR,1300000.0,5,asst_factory,1.0,accepted,2014-11-26,2014-12-05,False
5376,21,crc_RON,1900000.0,25,crc_EUR,16666667.0,accepted,2016-01-29,2016-02-21,False
5377,17,asst_products,1.0,7,asst_department,3.0,accepted,2016-09-24,2016-10-10,False
5378,17,asst_factory,5.0,9,crc_RON,1700000.0, accepted,2010-07-18,2010-07-27,False
5379,26,asst_buildings,1.0,13,asst_machines,2.0,rejected_by_seller,2015-08-19,2015-09-07,False
5380,20,asst_department,4.0,7,asst_machines,1.0,accepted,2012-11-28,2012-12-27,False
5381,3,asst_machines,1.0,6,asst_buildings,1.0,accepted,2010-02-26,2010-03-14,False
5382,14,crc_EUR,2000000.0,24,crc_USD,578000.0,accepted,2014-01-03,2014-01-21,False
5383,1,asst_buildings,5.0,4,crc_EUR,200000.0, rejected_by_buyer,2010-11-04,2010-11-23,False
5384,9,asst_products,5.0,12,crc_USD,1000000.0, accepted,2015-12-18,2015-12-30,False
5385,18,asst_factory,1.0,24,crc_RON,1600000.0, accepted,2015-05-18,2015-06-09,False
5386,15,crc_USD,1400000.0,21,crc_EUR,1744697.0,rejected_by_buyer,2013-08-24,2013-09-18,False
5387,12,asst_products,4.0,23,crc_EUR,1500000.0, accepted,2016-01-18,2016-01-28,False
5388,6,asst_factory,5.0,20,asst_department,1.0,accepted,2016-06-14,2016-07-09,False
5389,23,crc_USD,1900000.0,26,asst_products,1.0,accepted,2014-03-15,2014-03-18,False
5390,17,asst_stock,2.0,1,asst_products,2.0,accepted,2013-04-25,2013-05-04,False
5391,19,crc_EUR,100000.0,6,asst_machines,3.0,accepted,2015-04-09,2015-04-21,False
5392,21,asst_products,2.0,18,asst_stock,3.0,rejected_by_buyer,2013-02-07,2013-02-14,False
5393,12,crc_USD,1500000.0,9,crc_RON,178499.0,accepted,2012-05-29,2012-06-22,False
5394,7,asst_factory,1.0,14,asst_factory,3.0,accepted,2015-01-04,2015-01-13,False
5395,14,crc_EUR,100000.0,15,asst_factory,4.0,rejected_by_seller,2016-09-14,2016-09-18,False
5396,21,asst_buildings,5.0,26,asst_factory,5.0,accepted,2015-02-24,2015-03-03,False
5397,11,asst_products,5.0,22,asst_products,5.0,accepted,2012-06-14,2012-07-05,False
5398,24,crc_EUR,1800000.0,25,crc_RON,205199.0,rejected_by_seller,2013-05-29,2013-06-17,False
5399,4,asst_department,4.0,8,asst_stock,3.0,accepted,2011-02-28,2011-03-18,False
5400,11,asst_stock,2.0,7,crc_EUR,1400000.0, accepted,2012-04-03,2012-04-10,False
5401,6,crc_EUR,1000000.0,16,crc_USD,128999.0,accepted,2011-11-13,2011-11-19,False
5402,14,asst_machines,4.0,4,crc_RON,1300000.0, accepted,2010-01-26,2010-02-03,False
5403,10,asst_buildings,2.0,1,asst_machines,1.0,accepted,2012-05-11,2012-05-14,False
5404,11,asst_products,3.0,4,asst_products,1.0,accepted,2016-07-24,2016-07-27,False
5405,19,crc_USD,1200000.0,9,asst_department,1.0,accepted,2012-05-28,2012-06-24,False
5406,1,asst_buildings,4.0,6,asst_machines,1.0,accepted,2010-09-24,2010-10-20,False
5407,26,crc_EUR,1600000.0,7,asst_products,2.0,accepted,2016-12-13,2016-12-17,False
5408,10,asst_department,3.0,25,asst_stock,5.0,accepted,2012-10-26,2012-11-01,False
5409,17,asst_buildings,2.0,12,asst_machines,5.0,accepted,2012-10-18,2012-10-29,False
5410,22,asst_products,1.0,7,asst_machines,2.0,rejected_by_seller,2016-11-08,2016-11-25,False
5411,17,crc_EUR,1800000.0,4,asst_factory,1.0,rejected_by_seller,2016-11-26,2016-11-28,False
5412,23,asst_department,2.0,1,asst_stock,5.0,rejected_by_buyer,2015-08-21,2015-08-22,False
5413,26,asst_stock,5.0,21,crc_EUR,700000.0, accepted,2013-07-10,2013-08-02,False
5414,7,asst_factory,2.0,19,asst_stock,5.0,rejected_by_seller,2010-06-21,2010-06-24,False
5415,5,crc_EUR,1400000.0,11,asst_factory,5.0,accepted,2011-08-20,2011-09-12,False
5416,10,crc_RON,1600000.0,11,asst_stock,1.0,accepted,2011-01-11,2011-02-06,False
5417,5,crc_EUR,1500000.0,6,crc_USD,403499.0,accepted,2015-01-19,2015-02-15,False
5418,3,asst_stock,1.0,5,crc_EUR,1700000.0, accepted,2014-12-06,2014-12-31,False
5419,1,asst_products,2.0,6,crc_EUR,1500000.0, rejected_by_buyer,2016-09-04,2016-09-22,False
5420,25,crc_EUR,1200000.0,5,asst_machines,2.0,accepted,2015-04-30,2015-04-30,False
5421,22,asst_products,4.0,1,asst_factory,2.0,rejected_by_buyer,2014-10-03,2014-10-23,False
5422,11,crc_RON,800000.0,24,asst_department,2.0,accepted,2010-11-14,2010-12-02,False
5423,26,asst_department,3.0,2,asst_buildings,5.0,rejected_by_buyer,2014-09-05,2014-09-27,False
5424,13,crc_USD,1700000.0,9,crc_RON,559300.0,accepted,2013-01-20,2013-01-31,False
5425,5,asst_buildings,5.0,21,asst_buildings,3.0,accepted,2012-04-23,2012-04-24,False
5426,3,asst_factory,1.0,1,crc_RON,1800000.0, accepted,2016-02-13,2016-02-26,False
5427,24,asst_buildings,1.0,23,crc_USD,1500000.0, accepted,2012-03-10,2012-03-20,False
5428,26,asst_machines,1.0,1,asst_stock,4.0,accepted,2011-10-16,2011-11-03,False
5429,19,asst_products,1.0,16,asst_buildings,4.0,rejected_by_buyer,2011-07-24,2011-08-13,False
5430,18,crc_USD,1500000.0,24,asst_department,5.0,rejected_by_seller,2013-04-20,2013-05-07,False
5431,7,asst_buildings,3.0,8,asst_machines,2.0,rejected_by_seller,2014-11-08,2014-11-27,False
5432,8,asst_buildings,3.0,5,crc_EUR,100000.0, accepted,2016-06-26,2016-07-05,False
5433,18,asst_buildings,2.0,15,asst_factory,5.0,accepted,2013-08-13,2013-08-15,False
5434,22,crc_EUR,200000.0,20,crc_USD,55799.0,rejected_by_buyer,2010-03-13,2010-03-24,False
5435,7,asst_stock,2.0,19,asst_machines,4.0,accepted,2015-01-20,2015-01-31,False
5436,12,crc_RON,700000.0,15,asst_products,4.0,accepted,2012-08-28,2012-09-13,False
5437,23,asst_products,5.0,7,asst_products,5.0,rejected_by_buyer,2012-04-20,2012-04-23,False
5438,5,crc_RON,700000.0,13,asst_stock,1.0,accepted,2014-08-20,2014-09-08,False
5439,10,asst_factory,5.0,14,asst_machines,4.0,accepted,2010-04-25,2010-05-21,False
5440,3,crc_RON,200000.0,22,asst_stock,4.0,accepted,2011-05-03,2011-05-25,False
5441,25,crc_USD,1100000.0,21,crc_EUR,3701351.0,accepted,2016-05-13,2016-05-13,False
5442,19,asst_products,4.0,10,asst_buildings,5.0,accepted,2011-01-07,2011-01-19,False
5443,15,crc_EUR,800000.0,16,crc_USD,127199.0,rejected_by_seller,2012-11-17,2012-12-04,False
5444,7,crc_EUR,800000.0,20,asst_stock,4.0,accepted,2014-09-06,2014-09-18,False
5445,4,crc_RON,1000000.0,20,crc_USD,7751938.0,rejected_by_buyer,2012-06-17,2012-06-21,False
5446,1,asst_buildings,3.0,13,asst_machines,4.0,accepted,2014-10-06,2014-11-01,False
5447,16,asst_buildings,2.0,13,crc_EUR,200000.0, accepted,2013-05-23,2013-06-11,False
5448,8,asst_buildings,4.0,3,asst_stock,5.0,accepted,2011-05-11,2011-05-14,False
5449,3,asst_products,1.0,19,asst_products,1.0,rejected_by_buyer,2012-08-18,2012-09-05,False
5450,23,asst_factory,3.0,7,asst_factory,1.0,rejected_by_buyer,2011-01-22,2011-02-19,False
5451,24,asst_department,2.0,5,asst_machines,1.0,accepted,2011-02-27,2011-03-07,False
5452,15,crc_EUR,1400000.0,3,asst_products,4.0,accepted,2012-09-06,2012-09-18,False
5453,14,asst_machines,1.0,19,asst_machines,5.0,accepted,2015-06-07,2015-06-11,False
5454,23,asst_products,2.0,4,crc_EUR,100000.0, accepted,2012-01-29,2012-01-29,False
5455,16,asst_department,1.0,18,asst_department,3.0,accepted,2013-06-24,2013-06-29,False
5456,4,crc_RON,600000.0,24,crc_USD,4651163.0,accepted,2014-01-16,2014-01-18,False
5457,10,asst_factory,2.0,21,asst_factory,2.0,accepted,2010-07-22,2010-08-08,False
5458,13,asst_stock,1.0,14,crc_USD,1000000.0, accepted,2014-02-22,2014-03-10,False
5459,19,asst_stock,1.0,1,asst_factory,1.0,accepted,2013-06-02,2013-06-30,False
5460,2,asst_stock,3.0,20,asst_department,1.0,accepted,2011-02-01,2011-02-09,False
5461,19,asst_stock,3.0,21,crc_EUR,800000.0, accepted,2014-02-25,2014-03-18,False
5462,12,asst_buildings,5.0,20,asst_buildings,1.0,rejected_by_seller,2011-08-23,2011-08-31,False
5463,12,asst_buildings,1.0,5,asst_products,1.0,accepted,2014-03-27,2014-04-25,False
5464,23,asst_department,4.0,13,crc_EUR,1800000.0, accepted,2012-10-07,2012-10-10,False
5465,21,crc_USD,1600000.0,26,crc_EUR,9054545.0,rejected_by_buyer,2016-02-11,2016-03-08,False
5466,12,crc_RON,1700000.0,5,asst_machines,3.0,accepted,2015-06-03,2015-06-29,False
5467,5,asst_stock,5.0,23,asst_stock,4.0,accepted,2011-08-03,2011-08-20,False
5468,22,crc_RON,600000.0,9,asst_buildings,1.0,accepted,2015-05-10,2015-05-18,False
5469,25,asst_stock,1.0,26,asst_stock,3.0,accepted,2015-07-24,2015-08-20,False
5470,15,crc_USD,1700000.0,26,asst_department,2.0,accepted,2010-06-10,2010-06-13,False
5471,4,crc_USD,1600000.0,16,asst_products,2.0,accepted,2013-08-30,2013-09-16,False
5472,7,crc_USD,1700000.0,14,asst_machines,5.0,rejected_by_buyer,2013-04-02,2013-04-05,False
5473,26,crc_EUR,1800000.0,8,asst_machines,2.0,accepted,2012-05-20,2012-06-05,False
5474,19,asst_products,3.0,3,asst_machines,5.0,accepted,2011-12-09,2011-12-30,False
5475,11,asst_department,5.0,18,asst_stock,4.0,accepted,2010-11-08,2010-11-13,False
5476,20,asst_factory,4.0,1,asst_factory,5.0,accepted,2016-04-09,2016-04-24,False
5477,26,asst_stock,5.0,20,asst_buildings,2.0,accepted,2014-09-08,2014-09-14,False
5478,6,asst_buildings,5.0,22,asst_factory,4.0,accepted,2016-07-05,2016-07-16,False
5479,19,asst_buildings,4.0,20,asst_products,3.0,accepted,2015-11-11,2015-11-17,False
5480,13,asst_machines,3.0,20,asst_stock,5.0,accepted,2012-08-19,2012-09-08,False
5481,7,asst_department,3.0,15,asst_factory,3.0,rejected_by_buyer,2015-02-20,2015-02-28,False
5482,13,asst_buildings,2.0,16,asst_machines,5.0,accepted,2016-06-25,2016-07-06,False
5483,22,crc_RON,1700000.0,1,crc_EUR,20238095.0,accepted,2011-12-22,2012-01-08,False
5484,12,asst_stock,4.0,23,asst_buildings,3.0,accepted,2014-10-18,2014-10-22,False
5485,11,asst_machines,4.0,5,asst_department,1.0,accepted,2011-06-13,2011-06-29,False
5486,10,asst_buildings,2.0,6,crc_RON,1400000.0, accepted,2010-07-21,2010-08-02,False
5487,16,asst_factory,2.0,7,asst_factory,4.0,accepted,2016-08-21,2016-09-01,False
5488,6,asst_department,1.0,9,crc_RON,2000000.0, accepted,2014-03-05,2014-04-02,False
5489,11,asst_products,2.0,23,asst_machines,4.0,accepted,2013-04-20,2013-05-17,False
5490,19,asst_products,1.0,21,asst_factory,1.0,accepted,2011-04-19,2011-04-26,False
5491,2,asst_products,4.0,3,asst_factory,3.0,rejected_by_buyer,2010-11-30,2010-12-19,False
5492,8,asst_department,2.0,11,asst_department,4.0,accepted,2013-04-10,2013-04-15,False
5493,16,asst_products,5.0,21,asst_department,2.0,accepted,2010-05-13,2010-05-31,False
5494,15,asst_buildings,4.0,1,asst_products,1.0,accepted,2015-07-16,2015-07-16,False
5495,20,crc_EUR,1600000.0,3,asst_machines,2.0,rejected_by_buyer,2010-10-02,2010-10-31,False
5496,14,crc_EUR,1400000.0,19,asst_buildings,2.0,accepted,2011-11-22,2011-12-08,False
5497,3,crc_EUR,900000.0,12,crc_RON,48600.0,accepted,2016-02-08,2016-02-20,False
5498,2,asst_buildings,1.0,18,asst_machines,1.0,accepted,2012-12-30,2013-01-06,False
5499,12,asst_factory,5.0,7,asst_products,3.0,accepted,2014-07-18,2014-08-05,False
5500,6,crc_RON,800000.0,19,asst_products,2.0,accepted,2016-07-06,2016-07-19,False
5501,13,asst_stock,1.0,7,asst_products,1.0,accepted,2012-05-05,2012-05-05,False
5502,25,asst_department,4.0,26,asst_department,2.0,accepted,2011-11-21,2011-12-20,False
5503,6,asst_buildings,1.0,10,asst_machines,1.0,rejected_by_buyer,2014-03-01,2014-03-29,False
5504,8,asst_products,3.0,7,crc_RON,1200000.0, rejected_by_seller,2014-06-14,2014-07-03,False
5505,11,asst_buildings,5.0,1,crc_EUR,700000.0, accepted,2011-05-08,2011-05-13,False
5506,3,crc_RON,1700000.0,14,crc_USD,5685618.0,accepted,2010-02-05,2010-02-08,False
5507,16,asst_products,2.0,24,asst_stock,1.0,accepted,2010-08-11,2010-09-02,False
5508,13,asst_buildings,5.0,11,asst_factory,3.0,accepted,2016-06-16,2016-07-10,False
5509,15,crc_USD,100000.0,11,asst_factory,3.0,accepted,2011-04-21,2011-05-14,False
5510,25,asst_factory,3.0,15,crc_EUR,1200000.0, accepted,2012-06-03,2012-06-10,False
5511,2,asst_machines,1.0,8,asst_products,1.0,accepted,2014-02-18,2014-03-16,False
5512,1,crc_RON,1400000.0,14,crc_EUR,10447760.0,accepted,2012-05-02,2012-05-19,False
5513,9,asst_products,4.0,17,crc_RON,1100000.0, accepted,2016-07-04,2016-07-20,False
5514,12,asst_machines,5.0,4,asst_department,2.0,rejected_by_buyer,2014-05-30,2014-06-18,False
5515,21,asst_department,5.0,9,asst_machines,5.0,rejected_by_seller,2010-11-23,2010-12-09,False
5516,20,asst_products,1.0,1,asst_stock,3.0,accepted,2012-06-10,2012-06-22,False
5517,21,crc_RON,1100000.0,23,asst_department,4.0,accepted,2011-01-27,2011-02-06,False
5518,1,crc_USD,1600000.0,5,asst_department,4.0,rejected_by_buyer,2012-11-25,2012-12-07,False
5519,4,crc_EUR,1700000.0,12,asst_factory,1.0,accepted,2015-07-04,2015-07-20,False
5520,24,asst_buildings,2.0,12,asst_department,5.0,accepted,2013-09-08,2013-09-22,False
5521,16,asst_machines,3.0,17,crc_USD,400000.0, accepted,2015-06-10,2015-06-22,False
5522,16,asst_products,1.0,17,asst_department,3.0,rejected_by_buyer,2015-08-05,2015-08-11,False
5523,15,asst_department,3.0,6,asst_buildings,5.0,accepted,2013-08-29,2013-09-22,False
5524,13,asst_department,5.0,16,asst_factory,2.0,accepted,2014-08-16,2014-08-28,False
5525,25,asst_department,4.0,24,asst_products,2.0,accepted,2011-01-20,2011-01-26,False
5526,9,asst_department,2.0,2,asst_products,4.0,rejected_by_buyer,2013-08-01,2013-08-11,False
5527,25,asst_department,1.0,23,crc_USD,100000.0, accepted,2015-11-26,2015-12-20,False
5528,17,crc_EUR,2000000.0,4,crc_RON,568000.0,accepted,2016-09-16,2016-09-17,False
5529,6,asst_machines,5.0,9,asst_department,4.0,rejected_by_seller,2013-09-12,2013-09-16,False
5530,5,asst_factory,3.0,25,asst_stock,1.0,accepted,2012-08-06,2012-08-07,False
5531,7,crc_EUR,1700000.0,10,asst_machines,2.0,accepted,2016-05-03,2016-05-23,False
5532,19,asst_machines,4.0,4,asst_products,1.0,accepted,2011-09-24,2011-10-11,False
5533,11,asst_machines,4.0,26,crc_EUR,400000.0, accepted,2013-03-26,2013-04-14,False
5534,17,asst_buildings,3.0,16,asst_factory,2.0,accepted,2014-08-09,2014-08-18,False
5535,24,asst_machines,4.0,1,asst_stock,3.0,accepted,2011-06-24,2011-06-26,False
5536,6,asst_machines,2.0,2,asst_factory,2.0,accepted,2016-11-21,2016-11-23,False
5537,23,asst_products,2.0,22,asst_machines,5.0,accepted,2013-07-15,2013-08-05,False
5538,10,asst_department,5.0,13,crc_EUR,600000.0, accepted,2013-02-03,2013-02-08,False
5539,3,asst_machines,3.0,20,asst_buildings,1.0,accepted,2015-12-03,2015-12-18,False
5540,6,asst_stock,4.0,12,crc_USD,900000.0, accepted,2016-03-23,2016-03-29,False
5541,8,asst_department,3.0,14,crc_EUR,1600000.0, accepted,2010-06-24,2010-07-07,False
5542,12,asst_factory,1.0,18,asst_buildings,1.0,accepted,2016-11-19,2016-12-03,False
5543,18,asst_stock,4.0,23,asst_buildings,3.0,rejected_by_buyer,2016-01-26,2016-02-20,False
5544,13,crc_USD,1300000.0,21,asst_factory,1.0,accepted,2012-03-05,2012-03-28,False
5545,12,asst_department,5.0,14,asst_stock,2.0,accepted,2011-07-02,2011-07-22,False
5546,19,crc_RON,2000000.0,21,asst_machines,4.0,rejected_by_seller,2010-03-25,2010-04-15,False
5547,17,asst_products,2.0,19,asst_factory,2.0,accepted,2010-08-19,2010-08-30,False
5548,22,asst_buildings,4.0,8,asst_factory,5.0,accepted,2014-02-24,2014-03-14,False
5549,18,asst_stock,5.0,25,asst_department,2.0,accepted,2014-09-17,2014-10-07,False
5550,26,asst_stock,2.0,19,asst_products,5.0,accepted,2015-10-21,2015-11-18,False
5551,7,asst_products,2.0,22,crc_USD,500000.0, accepted,2015-09-08,2015-09-24,False
5552,26,crc_RON,1600000.0,20,asst_machines,1.0,rejected_by_seller,2013-12-22,2014-01-12,False
5553,8,crc_RON,1400000.0,19,asst_factory,1.0,rejected_by_seller,2015-04-01,2015-04-14,False
5554,14,crc_USD,900000.0,12,asst_products,2.0,accepted,2016-02-28,2016-03-27,False
5555,3,asst_stock,3.0,8,asst_products,4.0,rejected_by_buyer,2014-10-08,2014-10-10,False
5556,8,asst_department,4.0,21,crc_USD,1000000.0, accepted,2015-06-11,2015-06-29,False
5557,23,asst_department,5.0,16,asst_department,1.0,accepted,2015-04-06,2015-04-23,False
5558,6,asst_buildings,2.0,2,asst_machines,1.0,rejected_by_seller,2012-02-01,2012-02-13,False
5559,22,asst_products,2.0,24,asst_factory,2.0,accepted,2011-08-22,2011-09-19,False
5560,12,asst_machines,1.0,25,asst_products,4.0,accepted,2010-12-25,2011-01-14,False
5561,7,asst_stock,3.0,14,asst_stock,4.0,accepted,2015-05-24,2015-06-21,False
5562,25,asst_buildings,2.0,16,asst_department,4.0,accepted,2012-04-05,2012-04-11,False
5563,3,asst_stock,2.0,2,crc_USD,800000.0, accepted,2013-10-25,2013-11-19,False
5564,11,crc_USD,1800000.0,24,crc_RON,502199.0,accepted,2013-09-08,2013-09-21,False
5565,4,crc_EUR,2000000.0,25,asst_products,4.0,accepted,2014-09-01,2014-09-18,False
5566,4,crc_USD,1800000.0,10,asst_machines,5.0,accepted,2012-06-04,2012-06-14,False
5567,7,asst_stock,2.0,26,asst_buildings,1.0,accepted,2013-11-15,2013-11-15,False
5568,9,asst_products,1.0,7,crc_EUR,2000000.0, rejected_by_seller,2010-12-16,2011-01-04,False
5569,14,asst_products,1.0,2,crc_USD,500000.0, accepted,2013-05-10,2013-05-26,False
5570,14,crc_RON,300000.0,13,asst_stock,1.0,accepted,2013-05-20,2013-06-13,False
5571,25,asst_stock,2.0,7,asst_machines,4.0,accepted,2012-12-06,2012-12-18,False
5572,23,asst_department,2.0,7,asst_buildings,2.0,accepted,2013-01-08,2013-01-17,False
5573,1,asst_factory,3.0,20,asst_buildings,3.0,accepted,2014-08-19,2014-09-15,False
5574,3,asst_factory,2.0,25,asst_products,5.0,rejected_by_seller,2010-07-29,2010-08-17,False
5575,6,crc_RON,1600000.0,17,crc_USD,6177606.0,accepted,2015-05-30,2015-06-08,False
5576,24,asst_buildings,5.0,1,asst_department,4.0,accepted,2012-11-29,2012-12-15,False
5577,1,crc_EUR,2000000.0,20,crc_USD,398000.0,accepted,2016-05-18,2016-05-30,False
5578,4,asst_products,3.0,24,crc_EUR,1800000.0, accepted,2010-06-22,2010-06-23,False
5579,21,asst_machines,2.0,14,asst_products,3.0,accepted,2014-07-25,2014-08-23,False
5580,25,asst_products,4.0,7,crc_USD,1300000.0, accepted,2015-03-21,2015-03-29,False
5581,12,asst_factory,4.0,10,asst_products,1.0,accepted,2011-06-08,2011-06-11,False
5582,25,crc_RON,1600000.0,24,asst_products,5.0,accepted,2011-09-21,2011-10-07,False
5583,6,crc_RON,900000.0,12,asst_factory,2.0,accepted,2010-09-12,2010-09-30,False
5584,10,asst_stock,2.0,24,asst_stock,1.0,accepted,2013-02-19,2013-03-01,False
5585,22,crc_EUR,900000.0,26,asst_factory,4.0,accepted,2016-02-10,2016-03-10,False
5586,8,crc_USD,1200000.0,2,asst_products,1.0,accepted,2014-02-01,2014-02-28,False
5587,9,crc_EUR,1400000.0,10,asst_products,2.0,accepted,2011-12-30,2011-12-31,False
5588,24,asst_factory,2.0,6,crc_EUR,1700000.0, accepted,2013-10-22,2013-11-03,False
5589,26,asst_department,5.0,25,crc_USD,200000.0, accepted,2014-01-26,2014-02-01,False
5590,25,asst_stock,1.0,24,crc_USD,1000000.0, rejected_by_buyer,2010-03-27,2010-04-21,False
5591,11,crc_EUR,800000.0,6,asst_buildings,3.0,accepted,2013-05-23,2013-06-03,False
5592,24,asst_buildings,4.0,15,crc_EUR,200000.0, rejected_by_buyer,2013-06-17,2013-06-29,False
5593,12,crc_EUR,200000.0,2,asst_machines,1.0,accepted,2012-09-22,2012-10-17,False
5594,21,crc_RON,1100000.0,13,crc_EUR,14864864.0,accepted,2015-07-22,2015-08-12,False
5595,11,asst_machines,2.0,21,asst_buildings,2.0,accepted,2014-05-02,2014-05-31,False
5596,14,asst_factory,4.0,2,crc_USD,1700000.0, accepted,2010-03-22,2010-03-22,False
5597,8,asst_factory,1.0,11,asst_products,2.0,accepted,2016-04-10,2016-04-15,False
5598,11,asst_machines,1.0,21,asst_factory,4.0,accepted,2016-06-11,2016-06-23,False
5599,23,asst_machines,4.0,3,crc_EUR,500000.0, rejected_by_seller,2015-05-20,2015-05-20,False
5600,24,asst_stock,2.0,17,crc_EUR,700000.0, rejected_by_buyer,2012-08-17,2012-08-28,False
5601,25,asst_buildings,3.0,15,asst_machines,2.0,accepted,2015-08-15,2015-08-17,False
5602,13,asst_machines,1.0,4,crc_RON,300000.0, accepted,2016-04-23,2016-05-05,False
5603,3,asst_factory,1.0,4,asst_department,2.0,accepted,2012-02-21,2012-03-07,False
5604,14,asst_products,2.0,23,crc_RON,1300000.0, rejected_by_seller,2015-12-01,2015-12-27,False
5605,12,crc_RON,1400000.0,8,crc_EUR,4761904.0,accepted,2015-02-09,2015-02-19,False
5606,19,crc_USD,1400000.0,17,crc_EUR,510655.0,rejected_by_buyer,2013-06-21,2013-07-10,False
5607,12,crc_RON,500000.0,13,crc_EUR,9259259.0,rejected_by_seller,2015-06-14,2015-06-27,False
5608,23,asst_factory,3.0,7,asst_machines,4.0,accepted,2016-04-10,2016-04-27,False
5609,26,asst_machines,3.0,21,asst_products,4.0,accepted,2010-08-09,2010-09-03,False
5610,22,crc_EUR,500000.0,13,asst_machines,1.0,accepted,2011-05-19,2011-06-08,False
5611,12,asst_stock,2.0,24,asst_machines,5.0,accepted,2013-01-27,2013-02-13,False
5612,1,asst_buildings,2.0,20,asst_factory,5.0,rejected_by_seller,2015-06-28,2015-07-17,False
5613,24,crc_EUR,1600000.0,9,asst_stock,5.0,accepted,2015-11-23,2015-12-15,False
5614,3,asst_machines,5.0,25,asst_factory,4.0,accepted,2011-10-05,2011-10-30,False
5615,7,asst_stock,3.0,12,crc_USD,1700000.0, accepted,2010-11-15,2010-12-05,False
5616,24,asst_stock,4.0,4,asst_machines,2.0,rejected_by_seller,2012-10-03,2012-10-19,False
5617,11,crc_RON,300000.0,26,crc_USD,1369863.0,accepted,2012-01-09,2012-01-22,False
5618,25,crc_EUR,1400000.0,5,asst_department,2.0,accepted,2011-03-15,2011-03-29,False
5619,20,crc_EUR,1400000.0,21,crc_USD,320600.0,accepted,2014-12-04,2014-12-17,False
5620,18,asst_factory,2.0,6,asst_factory,1.0,accepted,2010-02-28,2010-03-06,False
5621,8,asst_factory,3.0,17,crc_EUR,300000.0, accepted,2011-04-25,2011-05-08,False
